titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt10872600	36	Spider-Man: No Way Home - The More Fun Stuff Version	US	\N	\N	longer version	0
tt10872600	37	Homem-Aranha: Sem Volta a Casa	PT	\N	imdbDisplay	\N	0
tt10872600	38	Spider-Man: Sin camino a casa	UY	\N	imdbDisplay	\N	0
tt10872600	39	Spider-Man: Sin Camino A Casa	MX	\N	imdbDisplay	\N	0
tt10872600	3	Spider-Man: No Way Home	NL	\N	imdbDisplay	\N	0
tt10872600	40	Spider-Man: No Way Home	SG	en	imdbDisplay	\N	0
tt10872600	41	Spider-Man: Sans Retour	CA	fr	imdbDisplay	\N	0
tt10872600	42	スパイダーマン：ノー・ウェイ・ホーム	JP	ja	imdbDisplay	\N	0
tt10872600	43	Người Nhện: Không Còn Nhà	VN	\N	imdbDisplay	\N	0
tt10872600	44	Homem-Aranha: Sem Volta para Casa	BR	\N	imdbDisplay	\N	0
tt10872600	45	Spider-Man: No Way Home	AU	\N	imdbDisplay	\N	0
tt10872600	46	Spider-Man: No Way Home	NZ	en	imdbDisplay	\N	0
tt10872600	47	스파이더맨: 노 웨이 홈	KR	\N	imdbDisplay	\N	0
tt10872600	48	Spider-Man: Put bez povratka	BA	bs	imdbDisplay	\N	0
tt10872600	49	Spider-Man: No Way Home	EG	en	imdbDisplay	\N	0
tt10872600	4	Örümcek Adam: Eve Dönüş Yok	TR	tr	imdbDisplay	\N	0
tt10872600	50	Spider-Man: No Way Home	\N	\N	original	\N	1
tt10872600	51	Spider-Man: No Way Home	DK	\N	imdbDisplay	\N	0
tt10872600	52	Spider-Man: Bez domova	SK	\N	imdbDisplay	\N	0
tt10872600	53	Спајдермен: Пут без повратка	RS	\N	imdbDisplay	\N	0
tt10872600	54	Spider-Man: No Way Home	AE	\N	imdbDisplay	\N	0
tt10872600	55	Spider-Man: Put bez povratka	HR	\N	imdbDisplay	\N	0
tt10872600	56	Žmogus-voras: nėra kelio atgal	LT	\N	imdbDisplay	\N	0
tt10872600	57	Spider-Man: Sin camino a casa	CL	\N	imdbDisplay	\N	0
tt10872600	58	Spider-Man: No Way Home	PH	en	imdbDisplay	\N	0
tt10872600	59	Spider-Man: Ni poti domov	SI	\N	imdbDisplay	\N	0
tt10872600	5	Spider-Man: No Way Home	GB	\N	imdbDisplay	\N	0
tt10872600	60	Spider-Man: No Way Home	TH	en	imdbDisplay	\N	0
tt10872600	61	Spider-Man: No Way Home	SE	\N	imdbDisplay	\N	0
tt10872600	62	El Hombre Araña: Sin camino a casa	VE	\N	imdbDisplay	\N	0
tt10872600	63	스파이더맨: 노 웨이 홈	XKO	\N	imdbDisplay	\N	0
tt10872600	64	Omul-Păianjen: Niciun drum spre casă	RO	\N	imdbDisplay	\N	0
tt10872600	65	Spider-Man: No Way Home	GR	\N	imdbDisplay	\N	0
tt10872600	66	Spider-Man: No Way Home	IN	en	imdbDisplay	\N	0
tt10872600	67	Spider-Man: Sin camino a casa	PE	\N	imdbDisplay	\N	0
tt10872600	68	Zirnekļcilvēks: Mājupceļa nav	LV	\N	imdbDisplay	\N	0
tt10872600	69	Spider-Man: Sin camino a casa	VE	\N	\N	literal title	0
tt10872600	6	Serenity Now	US	\N	working	\N	0
tt10872600	70	O'rgimchak-odam: Uyga yo'l yo'q	UZ	\N	imdbDisplay	\N	0
tt10872600	7	Spider-Man: Sin camino a casa	EC	\N	imdbDisplay	\N	0
tt10872600	8	蜘蛛俠：不戰無歸	HK	yue	imdbDisplay	\N	0
tt10872600	9	Spider-Man: No Way Home	ES	\N	imdbDisplay	\N	0
